,id,date,store_nbr,family,sales,onpromotion
1577074,1577074,2015-06-07,1,BOOKS,0.0,0
1578852,1578852,2015-06-08,1,AUTOMOTIVE,5.0,0
1578853,1578853,2015-06-08,1,BABY CARE,0.0,0
1578854,1578854,2015-06-08,1,BEAUTY,12.0,1
1578855,1578855,2015-06-08,1,BEVERAGES,2320.0,1
1578856,1578856,2015-06-08,1,BOOKS,0.0,0
1580634,1580634,2015-06-09,1,AUTOMOTIVE,2.0,0
1580635,1580635,2015-06-09,1,BABY CARE,0.0,0
1580636,1580636,2015-06-09,1,BEAUTY,2.0,1
1580637,1580637,2015-06-09,1,BEVERAGES,1928.0,5
1580638,1580638,2015-06-09,1,BOOKS,0.0,0
1582416,1582416,2015-06-10,1,AUTOMOTIVE,0.0,0
1582417,1582417,2015-06-10,1,BABY CARE,0.0,0
1582418,1582418,2015-06-10,1,BEAUTY,4.0,1
1582419,1582419,2015-06-10,1,BEVERAGES,1967.0,4
1582420,1582420,2015-06-10,1,BOOKS,0.0,0
1584198,1584198,2015-06-11,1,AUTOMOTIVE,3.0,0
1584199,1584199,2015-06-11,1,BABY CARE,0.0,0
1584200,1584200,2015-06-11,1,BEAUTY,1.0,1
1584201,1584201,2015-06-11,1,BEVERAGES,1951.0,2
1584202,1584202,2015-06-11,1,BOOKS,0.0,0
1585980,1585980,2015-06-12,1,AUTOMOTIVE,5.0,0
1585981,1585981,2015-06-12,1,BABY CARE,0.0,0
1585982,1585982,2015-06-12,1,BEAUTY,5.0,1
1585983,1585983,2015-06-12,1,BEVERAGES,1997.0,4
1585984,1585984,2015-06-12,1,BOOKS,0.0,0
1587762,1587762,2015-06-13,1,AUTOMOTIVE,2.0,0
1587763,1587763,2015-06-13,1,BABY CARE,0.0,0
1587764,1587764,2015-06-13,1,BEAUTY,4.0,1
1587765,1587765,2015-06-13,1,BEVERAGES,2483.0,5
1587766,1587766,2015-06-13,1,BOOKS,0.0,0
1589544,1589544,2015-06-14,1,AUTOMOTIVE,3.0,0
1589545,1589545,2015-06-14,1,BABY CARE,0.0,0
1589546,1589546,2015-06-14,1,BEAUTY,3.0,0
1589547,1589547,2015-06-14,1,BEVERAGES,1180.0,0
1589548,1589548,2015-06-14,1,BOOKS,0.0,0
1591326,1591326,2015-06-15,1,AUTOMOTIVE,3.0,0
1591327,1591327,2015-06-15,1,BABY CARE,0.0,0
1591328,1591328,2015-06-15,1,BEAUTY,2.0,0
1591329,1591329,2015-06-15,1,BEVERAGES,2175.0,2
1591330,1591330,2015-06-15,1,BOOKS,0.0,0
1593108,1593108,2015-06-16,1,AUTOMOTIVE,3.0,0
1593109,1593109,2015-06-16,1,BABY CARE,0.0,0
1593110,1593110,2015-06-16,1,BEAUTY,6.0,1
1593111,1593111,2015-06-16,1,BEVERAGES,2173.0,3
1593112,1593112,2015-06-16,1,BOOKS,0.0,0
1594890,1594890,2015-06-17,1,AUTOMOTIVE,8.0,0
1594891,1594891,2015-06-17,1,BABY CARE,0.0,0
1594892,1594892,2015-06-17,1,BEAUTY,6.0,1
1594893,1594893,2015-06-17,1,BEVERAGES,2473.0,2
1594894,1594894,2015-06-17,1,BOOKS,0.0,0
1596672,1596672,2015-06-18,1,AUTOMOTIVE,5.0,0
1596673,1596673,2015-06-18,1,BABY CARE,0.0,0
1596674,1596674,2015-06-18,1,BEAUTY,2.0,1
1596675,1596675,2015-06-18,1,BEVERAGES,1801.0,3
1596676,1596676,2015-06-18,1,BOOKS,0.0,0
1598454,1598454,2015-06-19,1,AUTOMOTIVE,2.0,0
1598455,1598455,2015-06-19,1,BABY CARE,0.0,0
1598456,1598456,2015-06-19,1,BEAUTY,4.0,0
1598457,1598457,2015-06-19,1,BEVERAGES,2327.0,0
1598458,1598458,2015-06-19,1,BOOKS,0.0,0
1600236,1600236,2015-06-20,1,AUTOMOTIVE,5.0,0
1600237,1600237,2015-06-20,1,BABY CARE,0.0,0
1600238,1600238,2015-06-20,1,BEAUTY,3.0,0
1600239,1600239,2015-06-20,1,BEVERAGES,2623.0,8
1600240,1600240,2015-06-20,1,BOOKS,0.0,0
1602018,1602018,2015-06-21,1,AUTOMOTIVE,3.0,0
1602019,1602019,2015-06-21,1,BABY CARE,0.0,0
1602020,1602020,2015-06-21,1,BEAUTY,2.0,0
1602021,1602021,2015-06-21,1,BEVERAGES,854.0,2
1602022,1602022,2015-06-21,1,BOOKS,0.0,0
1603800,1603800,2015-06-22,1,AUTOMOTIVE,1.0,0
1603801,1603801,2015-06-22,1,BABY CARE,0.0,0
1603802,1603802,2015-06-22,1,BEAUTY,2.0,1
1603803,1603803,2015-06-22,1,BEVERAGES,2345.0,2
1603804,1603804,2015-06-22,1,BOOKS,0.0,0
1605582,1605582,2015-06-23,1,AUTOMOTIVE,4.0,0
1605583,1605583,2015-06-23,1,BABY CARE,0.0,0
1605584,1605584,2015-06-23,1,BEAUTY,4.0,1
1605585,1605585,2015-06-23,1,BEVERAGES,2145.0,1
1605586,1605586,2015-06-23,1,BOOKS,0.0,0
1607364,1607364,2015-06-24,1,AUTOMOTIVE,3.0,0
1607365,1607365,2015-06-24,1,BABY CARE,0.0,0
1607366,1607366,2015-06-24,1,BEAUTY,3.0,1
1607367,1607367,2015-06-24,1,BEVERAGES,2226.0,7
1607368,1607368,2015-06-24,1,BOOKS,0.0,0
1609146,1609146,2015-06-25,1,AUTOMOTIVE,2.0,0
1609147,1609147,2015-06-25,1,BABY CARE,0.0,0
1609148,1609148,2015-06-25,1,BEAUTY,3.0,1
1609149,1609149,2015-06-25,1,BEVERAGES,1850.0,1
1609150,1609150,2015-06-25,1,BOOKS,0.0,0
1610928,1610928,2015-06-26,1,AUTOMOTIVE,1.0,0
1610929,1610929,2015-06-26,1,BABY CARE,0.0,0
1610930,1610930,2015-06-26,1,BEAUTY,3.0,1
1610931,1610931,2015-06-26,1,BEVERAGES,2187.0,2
1610932,1610932,2015-06-26,1,BOOKS,0.0,0
1612710,1612710,2015-06-27,1,AUTOMOTIVE,4.0,0
1612711,1612711,2015-06-27,1,BABY CARE,0.0,0
1612712,1612712,2015-06-27,1,BEAUTY,7.0,1
1612713,1612713,2015-06-27,1,BEVERAGES,2327.0,1
1612714,1612714,2015-06-27,1,BOOKS,0.0,0
1614492,1614492,2015-06-28,1,AUTOMOTIVE,1.0,0
1614493,1614493,2015-06-28,1,BABY CARE,0.0,0
1614494,1614494,2015-06-28,1,BEAUTY,3.0,1
1614495,1614495,2015-06-28,1,BEVERAGES,1178.0,1
1614496,1614496,2015-06-28,1,BOOKS,0.0,0
1616274,1616274,2015-06-29,1,AUTOMOTIVE,7.0,0
1616275,1616275,2015-06-29,1,BABY CARE,0.0,0
1616276,1616276,2015-06-29,1,BEAUTY,6.0,1
1616277,1616277,2015-06-29,1,BEVERAGES,2243.0,1
1616278,1616278,2015-06-29,1,BOOKS,0.0,0
1618056,1618056,2015-06-30,1,AUTOMOTIVE,4.0,0
1618057,1618057,2015-06-30,1,BABY CARE,0.0,0
1618058,1618058,2015-06-30,1,BEAUTY,1.0,1
1618059,1618059,2015-06-30,1,BEVERAGES,2177.0,2
1618060,1618060,2015-06-30,1,BOOKS,0.0,0
1619838,1619838,2015-07-01,1,AUTOMOTIVE,5.0,0
1619839,1619839,2015-07-01,1,BABY CARE,0.0,0
1619840,1619840,2015-07-01,1,BEAUTY,5.0,1
1619841,1619841,2015-07-01,1,BEVERAGES,2638.0,2
1619842,1619842,2015-07-01,1,BOOKS,0.0,0
1621620,1621620,2015-07-02,1,AUTOMOTIVE,3.0,0
1621621,1621621,2015-07-02,1,BABY CARE,0.0,0
1621622,1621622,2015-07-02,1,BEAUTY,5.0,0
1621623,1621623,2015-07-02,1,BEVERAGES,2259.0,3
1621624,1621624,2015-07-02,1,BOOKS,0.0,0
1623402,1623402,2015-07-03,1,AUTOMOTIVE,6.0,0
1623403,1623403,2015-07-03,1,BABY CARE,0.0,0
1623404,1623404,2015-07-03,1,BEAUTY,0.0,0
1623405,1623405,2015-07-03,1,BEVERAGES,3064.0,2
1623406,1623406,2015-07-03,1,BOOKS,0.0,0
1625184,1625184,2015-07-04,1,AUTOMOTIVE,3.0,0
1625185,1625185,2015-07-04,1,BABY CARE,0.0,0
1625186,1625186,2015-07-04,1,BEAUTY,1.0,0
1625187,1625187,2015-07-04,1,BEVERAGES,2160.0,3
1625188,1625188,2015-07-04,1,BOOKS,0.0,0
1626966,1626966,2015-07-05,1,AUTOMOTIVE,0.0,0
1626967,1626967,2015-07-05,1,BABY CARE,0.0,0
1626968,1626968,2015-07-05,1,BEAUTY,0.0,0
1626969,1626969,2015-07-05,1,BEVERAGES,852.0,3
1626970,1626970,2015-07-05,1,BOOKS,0.0,0
1628748,1628748,2015-07-06,1,AUTOMOTIVE,1.0,0
1628749,1628749,2015-07-06,1,BABY CARE,0.0,0
1628750,1628750,2015-07-06,1,BEAUTY,0.0,0
1628751,1628751,2015-07-06,1,BEVERAGES,1628.0,2
1628752,1628752,2015-07-06,1,BOOKS,0.0,0
1630530,1630530,2015-07-07,1,AUTOMOTIVE,0.0,0
1630531,1630531,2015-07-07,1,BABY CARE,0.0,0
1630532,1630532,2015-07-07,1,BEAUTY,0.0,0
1630533,1630533,2015-07-07,1,BEVERAGES,0.0,0
1630534,1630534,2015-07-07,1,BOOKS,0.0,0
1632312,1632312,2015-07-08,1,AUTOMOTIVE,3.0,0
1632313,1632313,2015-07-08,1,BABY CARE,0.0,0
1632314,1632314,2015-07-08,1,BEAUTY,0.0,0
1632315,1632315,2015-07-08,1,BEVERAGES,2265.0,3
1632316,1632316,2015-07-08,1,BOOKS,0.0,0
1634094,1634094,2015-07-09,1,AUTOMOTIVE,4.0,0
1634095,1634095,2015-07-09,1,BABY CARE,0.0,0
1634096,1634096,2015-07-09,1,BEAUTY,2.0,0
1634097,1634097,2015-07-09,1,BEVERAGES,2300.0,4
1634098,1634098,2015-07-09,1,BOOKS,0.0,0
1635876,1635876,2015-07-10,1,AUTOMOTIVE,10.0,0
1635877,1635877,2015-07-10,1,BABY CARE,0.0,0
1635878,1635878,2015-07-10,1,BEAUTY,2.0,0
1635879,1635879,2015-07-10,1,BEVERAGES,2277.0,2
1635880,1635880,2015-07-10,1,BOOKS,0.0,0
1637658,1637658,2015-07-11,1,AUTOMOTIVE,7.0,0
1637659,1637659,2015-07-11,1,BABY CARE,0.0,0
1637660,1637660,2015-07-11,1,BEAUTY,1.0,0
1637661,1637661,2015-07-11,1,BEVERAGES,2402.0,3
1637662,1637662,2015-07-11,1,BOOKS,0.0,0
1639440,1639440,2015-07-12,1,AUTOMOTIVE,1.0,0
1639441,1639441,2015-07-12,1,BABY CARE,0.0,0
1639442,1639442,2015-07-12,1,BEAUTY,2.0,0
1639443,1639443,2015-07-12,1,BEVERAGES,827.0,2
1639444,1639444,2015-07-12,1,BOOKS,0.0,0
1641222,1641222,2015-07-13,1,AUTOMOTIVE,2.0,0
1641223,1641223,2015-07-13,1,BABY CARE,0.0,0
1641224,1641224,2015-07-13,1,BEAUTY,2.0,0
1641225,1641225,2015-07-13,1,BEVERAGES,2105.0,6
1641226,1641226,2015-07-13,1,BOOKS,0.0,0
1643004,1643004,2015-07-14,1,AUTOMOTIVE,4.0,0
1643005,1643005,2015-07-14,1,BABY CARE,0.0,0
1643006,1643006,2015-07-14,1,BEAUTY,0.0,0
1643007,1643007,2015-07-14,1,BEVERAGES,1911.0,4
1643008,1643008,2015-07-14,1,BOOKS,0.0,0
1644786,1644786,2015-07-15,1,AUTOMOTIVE,4.0,0
1644787,1644787,2015-07-15,1,BABY CARE,0.0,0
1644788,1644788,2015-07-15,1,BEAUTY,2.0,0
1644789,1644789,2015-07-15,1,BEVERAGES,2270.0,4
1644790,1644790,2015-07-15,1,BOOKS,0.0,0
1646568,1646568,2015-07-16,1,AUTOMOTIVE,2.0,0
1646569,1646569,2015-07-16,1,BABY CARE,0.0,0
1646570,1646570,2015-07-16,1,BEAUTY,2.0,0
1646571,1646571,2015-07-16,1,BEVERAGES,1950.0,5
1646572,1646572,2015-07-16,1,BOOKS,0.0,0
1648350,1648350,2015-07-17,1,AUTOMOTIVE,1.0,0
1648351,1648351,2015-07-17,1,BABY CARE,0.0,0
1648352,1648352,2015-07-17,1,BEAUTY,2.0,0
1648353,1648353,2015-07-17,1,BEVERAGES,2445.0,3
1648354,1648354,2015-07-17,1,BOOKS,0.0,0
1650132,1650132,2015-07-18,1,AUTOMOTIVE,1.0,0
1650133,1650133,2015-07-18,1,BABY CARE,0.0,0
1650134,1650134,2015-07-18,1,BEAUTY,1.0,0
1650135,1650135,2015-07-18,1,BEVERAGES,2019.0,3
1650136,1650136,2015-07-18,1,BOOKS,0.0,0
1651914,1651914,2015-07-19,1,AUTOMOTIVE,0.0,0
1651915,1651915,2015-07-19,1,BABY CARE,0.0,0
1651916,1651916,2015-07-19,1,BEAUTY,3.0,0
1651917,1651917,2015-07-19,1,BEVERAGES,733.0,0
1651918,1651918,2015-07-19,1,BOOKS,0.0,0
1653696,1653696,2015-07-20,1,AUTOMOTIVE,3.0,0
1653697,1653697,2015-07-20,1,BABY CARE,0.0,0
1653698,1653698,2015-07-20,1,BEAUTY,4.0,0
1653699,1653699,2015-07-20,1,BEVERAGES,1868.0,9
1653700,1653700,2015-07-20,1,BOOKS,0.0,0
1655478,1655478,2015-07-21,1,AUTOMOTIVE,4.0,0
1655479,1655479,2015-07-21,1,BABY CARE,0.0,0
1655480,1655480,2015-07-21,1,BEAUTY,2.0,0
1655481,1655481,2015-07-21,1,BEVERAGES,1759.0,8
1655482,1655482,2015-07-21,1,BOOKS,0.0,0
1657260,1657260,2015-07-22,1,AUTOMOTIVE,4.0,0
1657261,1657261,2015-07-22,1,BABY CARE,0.0,0
1657262,1657262,2015-07-22,1,BEAUTY,1.0,0
1657263,1657263,2015-07-22,1,BEVERAGES,1789.0,7
1657264,1657264,2015-07-22,1,BOOKS,0.0,0
1659042,1659042,2015-07-23,1,AUTOMOTIVE,6.0,0
1659043,1659043,2015-07-23,1,BABY CARE,0.0,0
1659044,1659044,2015-07-23,1,BEAUTY,2.0,0
1659045,1659045,2015-07-23,1,BEVERAGES,1799.0,6
1659046,1659046,2015-07-23,1,BOOKS,0.0,0
1660824,1660824,2015-07-24,1,AUTOMOTIVE,2.0,0
1660825,1660825,2015-07-24,1,BABY CARE,0.0,0
1660826,1660826,2015-07-24,1,BEAUTY,1.0,0
1660827,1660827,2015-07-24,1,BEVERAGES,2137.0,7
1660828,1660828,2015-07-24,1,BOOKS,0.0,0
1662606,1662606,2015-07-25,1,AUTOMOTIVE,2.0,0
1662607,1662607,2015-07-25,1,BABY CARE,0.0,0
1662608,1662608,2015-07-25,1,BEAUTY,6.0,0
1662609,1662609,2015-07-25,1,BEVERAGES,1840.0,10
1662610,1662610,2015-07-25,1,BOOKS,0.0,0
1664388,1664388,2015-07-26,1,AUTOMOTIVE,1.0,0
1664389,1664389,2015-07-26,1,BABY CARE,0.0,0
1664390,1664390,2015-07-26,1,BEAUTY,0.0,0
1664391,1664391,2015-07-26,1,BEVERAGES,842.0,7
1664392,1664392,2015-07-26,1,BOOKS,0.0,0
1666170,1666170,2015-07-27,1,AUTOMOTIVE,4.0,0
1666171,1666171,2015-07-27,1,BABY CARE,0.0,0
1666172,1666172,2015-07-27,1,BEAUTY,0.0,0
1666173,1666173,2015-07-27,1,BEVERAGES,2029.0,8
1666174,1666174,2015-07-27,1,BOOKS,0.0,0
1667952,1667952,2015-07-28,1,AUTOMOTIVE,4.0,0
1667953,1667953,2015-07-28,1,BABY CARE,0.0,0
1667954,1667954,2015-07-28,1,BEAUTY,5.0,0
1667955,1667955,2015-07-28,1,BEVERAGES,2033.0,8
1667956,1667956,2015-07-28,1,BOOKS,0.0,0
1669734,1669734,2015-07-29,1,AUTOMOTIVE,5.0,0
1669735,1669735,2015-07-29,1,BABY CARE,0.0,0
1669736,1669736,2015-07-29,1,BEAUTY,4.0,0
1669737,1669737,2015-07-29,1,BEVERAGES,2023.0,7
1669738,1669738,2015-07-29,1,BOOKS,0.0,0
1671516,1671516,2015-07-30,1,AUTOMOTIVE,1.0,0
1671517,1671517,2015-07-30,1,BABY CARE,0.0,0
1671518,1671518,2015-07-30,1,BEAUTY,1.0,0
1671519,1671519,2015-07-30,1,BEVERAGES,1553.0,8
1671520,1671520,2015-07-30,1,BOOKS,0.0,0
1673298,1673298,2015-07-31,1,AUTOMOTIVE,1.0,0
1673299,1673299,2015-07-31,1,BABY CARE,0.0,0
1673300,1673300,2015-07-31,1,BEAUTY,6.0,0
1673301,1673301,2015-07-31,1,BEVERAGES,2012.0,6
1673302,1673302,2015-07-31,1,BOOKS,0.0,0
1675080,1675080,2015-08-01,1,AUTOMOTIVE,4.0,0
1675081,1675081,2015-08-01,1,BABY CARE,0.0,0
1675082,1675082,2015-08-01,1,BEAUTY,6.0,0
1675083,1675083,2015-08-01,1,BEVERAGES,2191.0,2
1675084,1675084,2015-08-01,1,BOOKS,0.0,0
1676862,1676862,2015-08-02,1,AUTOMOTIVE,0.0,0
1676863,1676863,2015-08-02,1,BABY CARE,0.0,0
1676864,1676864,2015-08-02,1,BEAUTY,1.0,0
1676865,1676865,2015-08-02,1,BEVERAGES,835.0,3
1676866,1676866,2015-08-02,1,BOOKS,0.0,0
1678644,1678644,2015-08-03,1,AUTOMOTIVE,5.0,0
1678645,1678645,2015-08-03,1,BABY CARE,0.0,0
1678646,1678646,2015-08-03,1,BEAUTY,2.0,0
1678647,1678647,2015-08-03,1,BEVERAGES,2137.0,2
1678648,1678648,2015-08-03,1,BOOKS,0.0,0
1680426,1680426,2015-08-04,1,AUTOMOTIVE,4.0,0
1680427,1680427,2015-08-04,1,BABY CARE,0.0,0
1680428,1680428,2015-08-04,1,BEAUTY,2.0,0
1680429,1680429,2015-08-04,1,BEVERAGES,2198.0,2
1680430,1680430,2015-08-04,1,BOOKS,0.0,0
1682208,1682208,2015-08-05,1,AUTOMOTIVE,17.0,0
1682209,1682209,2015-08-05,1,BABY CARE,0.0,0
1682210,1682210,2015-08-05,1,BEAUTY,4.0,0
1682211,1682211,2015-08-05,1,BEVERAGES,2344.0,3
1682212,1682212,2015-08-05,1,BOOKS,0.0,0
1683990,1683990,2015-08-06,1,AUTOMOTIVE,4.0,0
1683991,1683991,2015-08-06,1,BABY CARE,0.0,0
1683992,1683992,2015-08-06,1,BEAUTY,3.0,0
1683993,1683993,2015-08-06,1,BEVERAGES,1781.0,4
1683994,1683994,2015-08-06,1,BOOKS,0.0,0
1685772,1685772,2015-08-07,1,AUTOMOTIVE,3.0,0
1685773,1685773,2015-08-07,1,BABY CARE,0.0,0
1685774,1685774,2015-08-07,1,BEAUTY,1.0,0
1685775,1685775,2015-08-07,1,BEVERAGES,2070.0,7
1685776,1685776,2015-08-07,1,BOOKS,0.0,0
1687554,1687554,2015-08-08,1,AUTOMOTIVE,5.0,0
1687555,1687555,2015-08-08,1,BABY CARE,0.0,0
1687556,1687556,2015-08-08,1,BEAUTY,3.0,0
1687557,1687557,2015-08-08,1,BEVERAGES,1651.0,2
1687558,1687558,2015-08-08,1,BOOKS,0.0,0
1689336,1689336,2015-08-09,1,AUTOMOTIVE,0.0,0
1689337,1689337,2015-08-09,1,BABY CARE,0.0,0
1689338,1689338,2015-08-09,1,BEAUTY,0.0,0
1689339,1689339,2015-08-09,1,BEVERAGES,693.0,3
1689340,1689340,2015-08-09,1,BOOKS,0.0,0
1691118,1691118,2015-08-10,1,AUTOMOTIVE,2.0,0
1691119,1691119,2015-08-10,1,BABY CARE,0.0,0
1691120,1691120,2015-08-10,1,BEAUTY,1.0,0
1691121,1691121,2015-08-10,1,BEVERAGES,713.0,4
1691122,1691122,2015-08-10,1,BOOKS,0.0,0
1692900,1692900,2015-08-11,1,AUTOMOTIVE,3.0,0
1692901,1692901,2015-08-11,1,BABY CARE,0.0,0
1692902,1692902,2015-08-11,1,BEAUTY,3.0,0
1692903,1692903,2015-08-11,1,BEVERAGES,2105.0,7
1692904,1692904,2015-08-11,1,BOOKS,0.0,0
1694682,1694682,2015-08-12,1,AUTOMOTIVE,2.0,0
1694683,1694683,2015-08-12,1,BABY CARE,0.0,0
1694684,1694684,2015-08-12,1,BEAUTY,3.0,0
1694685,1694685,2015-08-12,1,BEVERAGES,2176.0,7
1694686,1694686,2015-08-12,1,BOOKS,0.0,0
1696464,1696464,2015-08-13,1,AUTOMOTIVE,4.0,0
1696465,1696465,2015-08-13,1,BABY CARE,0.0,0
1696466,1696466,2015-08-13,1,BEAUTY,2.0,0
1696467,1696467,2015-08-13,1,BEVERAGES,1809.0,4
1696468,1696468,2015-08-13,1,BOOKS,0.0,0
1698246,1698246,2015-08-14,1,AUTOMOTIVE,4.0,0
1698247,1698247,2015-08-14,1,BABY CARE,0.0,0
1698248,1698248,2015-08-14,1,BEAUTY,3.0,0
1698249,1698249,2015-08-14,1,BEVERAGES,3166.0,6
1698250,1698250,2015-08-14,1,BOOKS,0.0,0
1700028,1700028,2015-08-15,1,AUTOMOTIVE,3.0,0
1700029,1700029,2015-08-15,1,BABY CARE,0.0,0
1700030,1700030,2015-08-15,1,BEAUTY,0.0,0
1700031,1700031,2015-08-15,1,BEVERAGES,2845.0,5
1700032,1700032,2015-08-15,1,BOOKS,0.0,0
1701810,1701810,2015-08-16,1,AUTOMOTIVE,1.0,0
1701811,1701811,2015-08-16,1,BABY CARE,0.0,0
1701812,1701812,2015-08-16,1,BEAUTY,2.0,0
1701813,1701813,2015-08-16,1,BEVERAGES,813.0,3
1701814,1701814,2015-08-16,1,BOOKS,0.0,0
1703592,1703592,2015-08-17,1,AUTOMOTIVE,0.0,0
1703593,1703593,2015-08-17,1,BABY CARE,0.0,0
1703594,1703594,2015-08-17,1,BEAUTY,2.0,0
1703595,1703595,2015-08-17,1,BEVERAGES,2194.0,4
1703596,1703596,2015-08-17,1,BOOKS,0.0,0
1705374,1705374,2015-08-18,1,AUTOMOTIVE,10.0,0
1705375,1705375,2015-08-18,1,BABY CARE,0.0,0
1705376,1705376,2015-08-18,1,BEAUTY,2.0,0
1705377,1705377,2015-08-18,1,BEVERAGES,2111.0,5
1705378,1705378,2015-08-18,1,BOOKS,0.0,0
1707156,1707156,2015-08-19,1,AUTOMOTIVE,4.0,0
1707157,1707157,2015-08-19,1,BABY CARE,0.0,0
1707158,1707158,2015-08-19,1,BEAUTY,1.0,0
1707159,1707159,2015-08-19,1,BEVERAGES,2001.0,5
1707160,1707160,2015-08-19,1,BOOKS,0.0,0
1708938,1708938,2015-08-20,1,AUTOMOTIVE,3.0,0
1708939,1708939,2015-08-20,1,BABY CARE,0.0,0
1708940,1708940,2015-08-20,1,BEAUTY,2.0,0
1708941,1708941,2015-08-20,1,BEVERAGES,1852.0,6
1708942,1708942,2015-08-20,1,BOOKS,0.0,0
1710720,1710720,2015-08-21,1,AUTOMOTIVE,7.0,0
1710721,1710721,2015-08-21,1,BABY CARE,0.0,0
1710722,1710722,2015-08-21,1,BEAUTY,5.0,0
1710723,1710723,2015-08-21,1,BEVERAGES,2047.0,9
1710724,1710724,2015-08-21,1,BOOKS,0.0,0
1712502,1712502,2015-08-22,1,AUTOMOTIVE,5.0,0
1712503,1712503,2015-08-22,1,BABY CARE,0.0,0
1712504,1712504,2015-08-22,1,BEAUTY,4.0,0
1712505,1712505,2015-08-22,1,BEVERAGES,1935.0,9
1712506,1712506,2015-08-22,1,BOOKS,0.0,0
1714284,1714284,2015-08-23,1,AUTOMOTIVE,1.0,0
1714285,1714285,2015-08-23,1,BABY CARE,0.0,0
1714286,1714286,2015-08-23,1,BEAUTY,3.0,0
1714287,1714287,2015-08-23,1,BEVERAGES,721.0,5
1714288,1714288,2015-08-23,1,BOOKS,0.0,0
1716066,1716066,2015-08-24,1,AUTOMOTIVE,1.0,0
1716067,1716067,2015-08-24,1,BABY CARE,0.0,0
1716068,1716068,2015-08-24,1,BEAUTY,3.0,0
1716069,1716069,2015-08-24,1,BEVERAGES,1884.0,7
1716070,1716070,2015-08-24,1,BOOKS,0.0,0
1717848,1717848,2015-08-25,1,AUTOMOTIVE,0.0,0
1717849,1717849,2015-08-25,1,BABY CARE,0.0,0
1717850,1717850,2015-08-25,1,BEAUTY,2.0,0
1717851,1717851,2015-08-25,1,BEVERAGES,1911.0,6
1717852,1717852,2015-08-25,1,BOOKS,0.0,0
1719630,1719630,2015-08-26,1,AUTOMOTIVE,0.0,0
1719631,1719631,2015-08-26,1,BABY CARE,0.0,0
1719632,1719632,2015-08-26,1,BEAUTY,0.0,0
1719633,1719633,2015-08-26,1,BEVERAGES,2244.0,8
1719634,1719634,2015-08-26,1,BOOKS,0.0,0
1721412,1721412,2015-08-27,1,AUTOMOTIVE,0.0,0
1721413,1721413,2015-08-27,1,BABY CARE,0.0,0
1721414,1721414,2015-08-27,1,BEAUTY,1.0,0
1721415,1721415,2015-08-27,1,BEVERAGES,1936.0,8
1721416,1721416,2015-08-27,1,BOOKS,0.0,0
1723194,1723194,2015-08-28,1,AUTOMOTIVE,2.0,0
1723195,1723195,2015-08-28,1,BABY CARE,0.0,0
1723196,1723196,2015-08-28,1,BEAUTY,4.0,0
1723197,1723197,2015-08-28,1,BEVERAGES,2164.0,7
1723198,1723198,2015-08-28,1,BOOKS,0.0,0
1724976,1724976,2015-08-29,1,AUTOMOTIVE,5.0,0
1724977,1724977,2015-08-29,1,BABY CARE,0.0,0
1724978,1724978,2015-08-29,1,BEAUTY,3.0,0
1724979,1724979,2015-08-29,1,BEVERAGES,2137.0,9
1724980,1724980,2015-08-29,1,BOOKS,0.0,0
1726758,1726758,2015-08-30,1,AUTOMOTIVE,1.0,0
1726759,1726759,2015-08-30,1,BABY CARE,0.0,0
1726760,1726760,2015-08-30,1,BEAUTY,1.0,0
1726761,1726761,2015-08-30,1,BEVERAGES,855.0,5
1726762,1726762,2015-08-30,1,BOOKS,0.0,0
1728540,1728540,2015-08-31,1,AUTOMOTIVE,6.0,0
1728541,1728541,2015-08-31,1,BABY CARE,0.0,0
1728542,1728542,2015-08-31,1,BEAUTY,3.0,0
1728543,1728543,2015-08-31,1,BEVERAGES,2030.0,7
1728544,1728544,2015-08-31,1,BOOKS,0.0,0
1730322,1730322,2015-09-01,1,AUTOMOTIVE,1.0,0
1730323,1730323,2015-09-01,1,BABY CARE,0.0,0
1730324,1730324,2015-09-01,1,BEAUTY,1.0,0
1730325,1730325,2015-09-01,1,BEVERAGES,2397.0,7
1730326,1730326,2015-09-01,1,BOOKS,0.0,0
1732104,1732104,2015-09-02,1,AUTOMOTIVE,4.0,0
1732105,1732105,2015-09-02,1,BABY CARE,0.0,0
1732106,1732106,2015-09-02,1,BEAUTY,4.0,0
1732107,1732107,2015-09-02,1,BEVERAGES,2708.0,8
1732108,1732108,2015-09-02,1,BOOKS,0.0,0
1733886,1733886,2015-09-03,1,AUTOMOTIVE,2.0,0
1733887,1733887,2015-09-03,1,BABY CARE,0.0,0
1733888,1733888,2015-09-03,1,BEAUTY,3.0,0
1733889,1733889,2015-09-03,1,BEVERAGES,2302.0,3
1733890,1733890,2015-09-03,1,BOOKS,0.0,0
1735668,1735668,2015-09-04,1,AUTOMOTIVE,0.0,0
1735669,1735669,2015-09-04,1,BABY CARE,0.0,0
1735670,1735670,2015-09-04,1,BEAUTY,3.0,0
1735671,1735671,2015-09-04,1,BEVERAGES,2503.0,2
1735672,1735672,2015-09-04,1,BOOKS,0.0,0
1737450,1737450,2015-09-05,1,AUTOMOTIVE,4.0,0
1737451,1737451,2015-09-05,1,BABY CARE,0.0,0
1737452,1737452,2015-09-05,1,BEAUTY,2.0,0
1737453,1737453,2015-09-05,1,BEVERAGES,2553.0,3
1737454,1737454,2015-09-05,1,BOOKS,0.0,0
